pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SL,2025-11-01,88.7,-1.92,5.99,"Bichette, Bo",666182,660271,home_run,hit_into_play,,,,,6.0,Bo Bichette homers (1) on a fly ball to center field. George Springer scores. Vladimir Guerrero Jr. scores.,W,R,R,TOR,LAD,X,,fly_ball,0,0,2025,0.1,0.25,0.45,2.41,543807.0,,665489.0,1,3,Bot,106.64,21.05,,,,,5.616422937291138,-129.15322486411745,-3.258159527233467,-0.062298980600513,26.586177424988552,-28.902759745051096,3.7,1.74,442.0,110.1,24.0,89.2,2727.0,6.5,813024,669257,518692,500743,571970,605141,571771,669242,606192,53.98,0.977,2.0,2.0,1.0,0.0,3.0,6.0,23,1,Slider,0,0,0,0,0,3,3,0,Standard,Standard,80.0,0.198,1.163,78.9,7.9,3.757,-1.163,110.1,0,0,0.63,0.63,30,27,31,27,2,1,4.0,1.0,,,2.64,-0.1,-0.1,40.8,3.75349114844376,-9.954370329336015,31.736509522797977,37.88681709813187,30.39534785365069
FF,2025-11-01,99.0,-2.61,5.54,"Bichette, Bo",666182,660271,walk,ball,,,,,14.0,Bo Bichette walks.,W,R,R,TOR,LAD,B,,,3,1,2025,-0.27,1.53,0.97,2.48,,,,0,2,Bot,,,,,,,10.459021216734705,-143.5980396905052,-6.468105942560133,-6.3093124187146605,36.550867134250005,-9.689865979773137,3.77,1.73,,,,99.2,2489.0,6.8,813024,669257,518692,500743,571970,605141,571771,669242,606192,53.71,,0.691497,0.7,1.0,0.0,0.0,,11,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,220.0,0.023,0.262,,,,-0.262,,0,0,0.566,0.566,30,27,31,27,1,0,4.0,1.0,,,0.83,0.27,0.27,29.3,,,,,
FF,2025-11-01,98.5,-2.52,5.64,"Bichette, Bo",666182,660271,,ball,,,,,11.0,Ball,W,R,R,TOR,LAD,B,,,2,1,2025,-0.35,1.38,-1.21,3.8,,,,0,2,Bot,,,,,,,4.386332233045757,-143.27219774316254,-2.6932115907176617,-5.875198475440697,37.03834426892284,-12.82500414162074,3.79,1.83,,,,98.7,2596.0,6.7,813024,669257,518692,500743,571970,605141,571771,669242,606192,53.8,,,,,,,,11,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,217.0,0.011,0.134,,,,-0.134,,0,0,0.555,0.555,30,27,31,27,1,0,4.0,1.0,,,0.99,0.35,0.35,31.8,,,,,
FF,2025-11-01,97.7,-2.41,5.64,"Bichette, Bo",666182,660271,,called_strike,,,,,8.0,Called Strike,W,R,R,TOR,LAD,S,,,2,0,2025,-0.71,1.33,0.16,2.19,,,,0,2,Bot,,,,,,,8.614394652566434,-141.82065459230012,-6.840315871378502,-11.679911048388892,35.706420014261475,-12.758057769773558,3.86,1.84,,,,97.8,2573.0,6.7,813024,669257,518692,500743,571970,605141,571771,669242,606192,53.77,,,,,,,,11,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,220.0,-0.007,-0.072,,,,0.072,,0,0,0.562,0.562,30,27,31,27,1,0,4.0,1.0,,,1.09,0.71,0.71,32.8,,,,,
FF,2025-11-01,97.5,-2.58,5.72,"Bichette, Bo",666182,660271,,ball,,,,,13.0,Ball,W,R,R,TOR,LAD,B,,,1,0,2025,-0.66,1.37,-1.1,2.73,,,,0,2,Bot,,,,,,,5.530416311434713,-141.68606444394896,-5.651032672030311,-10.213290943269406,35.78886436636647,-12.59040311047759,3.8,1.83,,,,97.7,2523.0,6.7,813024,669257,518692,500743,571970,605141,571771,669242,606192,53.8,,,,,,,,11,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,218.0,0.007,0.077,,,,-0.077,,0,0,0.555,0.555,30,27,31,27,1,0,4.0,1.0,,,1.05,0.66,0.66,33.0,,,,,
FF,2025-11-01,97.9,-2.41,5.78,"Bichette, Bo",666182,660271,,ball,,,,,1.0,Ball,W,R,R,TOR,LAD,B,,,0,0,2025,-0.77,1.42,-0.82,3.47,,,,0,2,Bot,,,,,,,6.104770255007693,-142.35837280960416,-3.9871102996592978,-11.90320568283012,35.98564398352986,-12.17682089537955,3.8,1.72,,,,98.0,2509.0,6.6,813024,669257,518692,500743,571970,605141,571771,669242,606192,53.88,,,,,,,,11,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,221.0,0.004,0.041,,,,-0.041,,0,0,0.551,0.551,30,27,31,27,1,0,4.0,1.0,,,0.98,0.77,0.77,33.4,,,,,
CH,2025-11-01,85.7,2.25,6.34,"Bichette, Bo",666182,605483,single,hit_into_play,,,,,6.0,Bo Bichette singles on a line drive to left fielder Enrique Hernández.,W,R,L,TOR,LAD,X,7.0,line_drive,2,1,2025,1.32,0.72,0.54,2.46,,,,1,9,Bot,75.84,91.39,,,,,-6.76123059080663,-124.5742142527088,-4.303996695650124,15.152248114053268,27.390518695899893,-24.007499292193785,3.7,1.74,255.0,87.0,19.0,86.0,1952.0,6.8,813024,669257,518692,500743,571970,605141,571771,669242,606192,53.72,0.705,0.679,0.9,1.0,1.0,0.0,4.0,78,4,Changeup,4,4,4,4,4,4,4,4,Standard,Strategic,136.0,0.048,0.37,76.7,7.7,0.842,-0.37,88.0,0,0,0.587,0.587,32,27,33,27,1,4,3.0,1.0,,,2.42,1.32,-1.32,52.5,11.071241663768356,-7.042293460211536,31.47409080427284,38.28669821724661,34.85881071930904
CH,2025-11-01,85.3,2.23,6.32,"Bichette, Bo",666182,605483,,ball,,,,,12.0,Ball,W,R,L,TOR,LAD,B,,,1,1,2025,0.96,0.9,0.88,3.35,,,,1,9,Bot,,,,,,,-5.140172985353647,-124.07075303911148,-2.4549829813192106,10.947523209774925,26.71236684614175,-22.64060404111192,3.82,1.76,,,,85.6,1777.0,6.7,813024,669257,518692,500743,571970,605141,571771,669242,606192,53.81,,,,,,,,78,3,Changeup,4,4,4,4,4,4,4,4,Standard,Strategic,132.0,0.007,0.055,,,,-0.055,,0,0,0.58,0.58,32,27,33,27,1,4,3.0,1.0,,,2.26,0.96,-0.96,52.2,,,,,
CH,2025-11-01,81.4,2.38,6.26,"Bichette, Bo",666182,605483,,ball,,,,,14.0,Ball,W,R,L,TOR,LAD,B,,,0,1,2025,1.24,0.6,1.81,2.39,,,,1,9,Bot,,,,,,,-3.6941416973893033,-118.4660349548928,-3.2134431650492523,12.38371083104279,24.385380980371995,-26.159055199075222,3.82,1.73,,,,81.9,1710.0,6.8,813024,669257,518692,500743,571970,605141,571771,669242,606192,53.68,,,,,,,,78,2,Changeup,4,4,4,4,4,4,4,4,Standard,Standard,128.0,0.005,0.029,,,,-0.029,,0,0,0.575,0.575,32,27,33,27,1,4,3.0,1.0,,,2.87,1.24,-1.24,49.9,,,,,
SL,2025-11-01,90.6,2.01,6.51,"Bichette, Bo",666182,605483,,called_strike,,,,,5.0,Called Strike,W,R,L,TOR,LAD,S,,,0,0,2025,-0.11,0.69,-0.17,2.67,,,,1,9,Bot,,,,,,,-5.232358249640115,-131.70200611943045,-5.107244568144697,-0.0904203534410059,30.255435408414627,-23.202311798624397,3.92,1.72,,,,90.9,2444.0,6.7,813024,669257,518692,500743,571970,605141,571771,669242,606192,53.79,,,,,,,,78,1,Slider,4,4,4,4,4,4,4,4,Standard,Standard,168.0,-0.007,-0.039,,,,0.039,,0,0,0.582,0.582,32,27,33,27,1,4,3.0,1.0,,,2.11,-0.11,0.11,55.7,,,,,
CU,2025-11-01,80.7,-1.53,6.09,"Bichette, Bo",666182,607192,field_out,hit_into_play,,,,,9.0,Bo Bichette lines out to third baseman Max Muncy.,W,R,R,TOR,LAD,X,5.0,line_drive,1,0,2025,0.89,-1.33,0.41,1.89,,,,0,5,Bot,83.47,156.02,,,,,2.683190829312744,-117.49841579500688,-0.046290054746982,7.605895121427389,25.167250607382936,-44.64300807508065,3.7,1.74,152.0,80.7,12.0,81.9,2722.0,7.3,813024,669257,518692,500743,571970,605141,571771,669242,606192,53.17,0.546,0.491,0.0,1.0,0.0,0.0,4.0,43,2,Curveball,3,1,3,1,1,3,3,1,Standard,Standard,19.0,-0.017,-0.301,81.3,7.9,0.58,0.301,88.0,2,2,0.814,0.814,31,27,32,27,1,2,1.0,1.0,,,4.87,-0.89,-0.89,61.7,17.028108002886604,-19.437168429003425,30.72406821027497,36.66003802060736,45.657954172011074
FF,2025-11-01,96.4,-1.47,5.99,"Bichette, Bo",666182,607192,,ball,,,,,12.0,Ball,W,R,R,TOR,LAD,B,,,0,0,2025,0.01,1.46,0.9,3.19,,,,0,5,Bot,,,,,,,6.426393244583299,-140.2199675322774,-5.3026437698036695,-1.2955542745894688,31.70858039756868,-11.850241731430158,3.91,1.73,,,,98.8,2492.0,7.7,813024,669257,518692,500743,571970,605141,571771,669242,606192,52.85,,,,,,,,43,1,4-Seam Fastball,3,1,3,1,1,3,3,1,Standard,Standard,189.0,0.002,0.041,,,,-0.041,,2,2,0.812,0.812,31,27,32,27,1,2,1.0,1.0,,,0.99,-0.01,-0.01,54.6,,,,,
FF,2025-11-01,97.0,-0.8,5.6,"Bichette, Bo",666182,686218,strikeout,swinging_strike,,,,,11.0,Bo Bichette strikes out swinging.,W,R,R,TOR,LAD,S,2.0,,1,2,2025,-0.32,1.78,-0.13,4.18,,,,0,7,Bot,,,,,,,2.553685807469639,-141.20188903029742,-2.2921446017479257,-4.906653744342219,36.16289351784121,-8.182306967464198,3.7,1.74,,,,97.2,2559.0,6.7,813024,669257,518692,500743,571970,605141,571771,669242,606192,53.81,,0.0,0.0,1.0,0.0,0.0,,61,5,4-Seam Fastball,4,2,4,2,2,4,4,2,Standard,Standard,202.0,-0.008,-0.189,54.0,4.9,,0.189,,2,2,0.884,0.884,25,27,26,27,1,3,5.0,1.0,,,0.66,0.32,0.32,41.1,-16.41003756385389,45.548549173274125,28.85840843468315,32.08885772964372,1.0607172652667871
CU,2025-11-01,80.8,-0.97,5.39,"Bichette, Bo",666182,686218,,ball,,,,,14.0,Ball,W,R,R,TOR,LAD,B,,,0,2,2025,0.65,-1.35,1.24,0.19,,,,0,7,Bot,,,,,,,3.7016797617413766,-117.49280635306346,-2.257911579203688,5.164482907190225,25.922327292871405,-44.229580362034206,3.5,1.6,,,,80.7,2724.0,6.6,813024,669257,518692,500743,571970,605141,571771,669242,606192,53.86,,,,,,,,61,4,Curveball,4,2,4,2,2,4,4,2,Standard,Standard,40.0,0.001,0.024,,,,-0.024,,2,2,0.883,0.883,25,27,26,27,1,3,5.0,1.0,,,4.89,-0.65,-0.65,39.6,,,,,
FF,2025-11-01,96.9,-0.71,5.57,"Bichette, Bo",666182,686218,,foul,,,,,3.0,Foul,W,R,R,TOR,LAD,S,,,0,2,2025,-0.6,1.62,0.81,3.11,,,,0,7,Bot,,,,,,,5.47118194026443,-140.88183312969747,-4.705815222098266,-9.378103246754431,37.17554452799018,-9.79006376669876,3.7,1.74,245.0,78.6,36.0,96.9,2417.0,6.7,813024,669257,518692,500743,571970,605141,571771,669242,606192,53.77,,,,,,,,61,3,4-Seam Fastball,4,2,4,2,2,4,4,2,Standard,Standard,204.0,0.0,0.0,60.7,6.2,,0.0,88.0,2,2,0.883,0.883,25,27,26,27,1,3,5.0,1.0,,,0.84,0.6,0.6,40.4,-15.969440256551383,27.30332281457493,33.610656779180275,42.67216063679567,3.178268817766674
FF,2025-11-01,96.6,-0.7,5.56,"Bichette, Bo",666182,686218,,swinging_strike,,,,,2.0,Swinging Strike,W,R,R,TOR,LAD,S,,,0,1,2025,-0.53,1.66,0.18,3.4,,,,0,7,Bot,,,,,,,3.5856057047888115,-140.50672583255366,-3.914145582211935,-7.854390579955711,37.48854405639419,-9.642220532759742,3.7,1.74,,,,96.6,2415.0,6.7,813024,669257,518692,500743,571970,605141,571771,669242,606192,53.78,,,,,,,,61,2,4-Seam Fastball,4,2,4,2,2,4,4,2,Strategic,Standard,205.0,-0.002,-0.055,74.2,6.7,,0.055,,2,2,0.885,0.885,25,27,26,27,1,3,5.0,1.0,,,0.82,0.53,0.53,38.7,3.1197525652357267,7.761295317038115,29.776862106162024,36.023229014587066,20.664990385400625
FF,2025-11-01,96.5,-0.76,5.6,"Bichette, Bo",666182,686218,,swinging_strike,,,,,2.0,Swinging Strike,W,R,R,TOR,LAD,S,,,0,0,2025,-0.3,1.72,0.21,3.68,,,,0,7,Bot,,,,,,,3.2716918580258234,-140.39051455625045,-3.382520408625363,-4.8156298951014325,37.13050160937647,-9.003773078889738,3.7,1.74,,,,96.3,2445.0,6.6,813024,669257,518692,500743,571970,605141,571771,669242,606192,53.91,,,,,,,,61,1,4-Seam Fastball,4,2,4,2,2,4,4,2,Strategic,Standard,204.0,-0.002,-0.039,69.6,6.4,,0.039,,2,2,0.887,0.887,25,27,26,27,1,3,5.0,1.0,,,0.76,0.3,0.3,39.8,3.298244310027737,18.20893172750818,25.44981724453815,35.457992179042606,19.075513754222776
FS,2025-10-31,90.7,-1.86,5.26,"Bichette, Bo",666182,808967,walk,ball,,,,,11.0,Bo Bichette walks.,W,R,R,TOR,LAD,B,,,3,2,2025,-0.35,0.23,-1.43,4.0,,665489.0,,2,6,Bot,,,,,,,1.827933185986769,-132.22323610600665,2.241920127277835,-4.504293104130184,26.281693740618145,-30.07155128122604,3.36,1.58,,,,91.7,1268.0,6.6,813025,669257,518692,500743,571970,605141,571771,669242,606192,53.88,,0.691497,0.7,1.0,0.0,0.0,,45,7,Split-Finger,1,3,1,3,3,1,1,3,Standard,Standard,236.0,0.018,0.134,,,,-0.134,,-2,-2,0.236,0.236,26,27,27,27,3,2,6.0,2.0,1.0,1.0,2.51,0.35,0.35,37.3,,,,,
SL,2025-10-31,87.4,-1.98,5.17,"Bichette, Bo",666182,808967,,foul,,,,,5.0,Foul,W,R,R,TOR,LAD,S,,,3,2,2025,0.49,0.1,-0.07,3.02,,665489.0,,2,6,Bot,,,,,,,3.5986683142586475,-127.30266455445349,0.7630309483883433,4.6117100160310045,26.143937171193524,-31.46292021452021,3.7,1.74,150.0,65.9,63.0,87.7,2770.0,6.4,813025,669257,518692,500743,571970,605141,571771,669242,606192,54.06,,,,,,,,45,6,Slider,1,3,1,3,3,1,1,3,Standard,Standard,94.0,0.0,0.0,65.9,6.4,,0.0,88.0,-2,-2,0.236,0.236,26,27,27,27,3,2,6.0,2.0,1.0,1.0,2.88,-0.49,-0.49,39.1,-0.1161148548850288,2.3101645788089766,27.156187274498937,30.87010355061351,24.27190978570026
FF,2025-10-31,93.9,-1.7,5.33,"Bichette, Bo",666182,808967,,ball,,,,,11.0,Ball,W,R,R,TOR,LAD,B,,,2,2,2025,-0.34,1.35,-0.43,5.2,,665489.0,,2,6,Bot,,,,,,,4.074429910267887,-136.63059355557132,2.47973119490427,-5.271375190166242,33.923526651142204,-16.278809102015135,3.34,1.58,,,,94.0,2034.0,6.6,813025,669257,518692,500743,571970,605141,571771,669242,606192,53.88,,,,,,,,45,5,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,211.0,0.008,0.057,,,,-0.057,,-2,-2,0.228,0.228,26,27,27,27,3,2,6.0,2.0,1.0,1.0,1.26,0.34,0.34,40.9,,,,,
SL,2025-10-31,87.6,-1.9,5.33,"Bichette, Bo",666182,808967,,foul,,,,,6.0,Foul,W,R,R,TOR,LAD,S,,,2,1,2025,0.31,0.32,0.68,2.6,,665489.0,,2,6,Bot,,,,,,,5.622599886133618,-127.52171619662222,-1.1320273201328106,2.258151168238465,26.154916038299277,-28.6577047607728,3.7,1.74,4.0,45.9,-33.0,88.0,2779.0,6.5,813025,669257,518692,500743,571970,605141,571771,669242,606192,54.01,,,,,,,,45,4,Slider,1,3,1,3,3,1,1,3,Standard,Standard,100.0,-0.007,-0.064,77.3,8.0,,0.064,88.0,-2,-2,0.235,0.235,26,27,27,27,3,2,6.0,2.0,1.0,1.0,2.65,-0.31,-0.31,41.5,26.918264939765063,-14.763989038100554,21.98061366767652,39.143911349252825,43.33934983377857
FF,2025-10-31,96.0,-1.62,5.45,"Bichette, Bo",666182,808967,,ball,,,,,11.0,Ball,W,R,R,TOR,LAD,B,,,1,1,2025,-0.57,1.28,-0.8,4.7,,665489.0,,2,6,Bot,,,,,,,3.473071647570484,-139.66538320001354,0.7793572283684669,-8.199240857021033,34.16245517802593,-15.933057066277025,3.69,1.73,,,,96.1,2203.0,6.6,813025,669257,518692,500743,571970,605141,571771,669242,606192,53.95,,,,,,,,45,3,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,214.0,0.004,0.02,,,,-0.02,,-2,-2,0.231,0.231,26,27,27,27,3,2,6.0,2.0,1.0,1.0,1.21,0.57,0.57,42.8,,,,,
FF,2025-10-31,95.6,-1.87,5.31,"Bichette, Bo",666182,808967,,ball,,,,,11.0,Ball,W,R,R,TOR,LAD,B,,,0,1,2025,-0.45,1.28,-0.04,4.33,,665489.0,,2,6,Bot,,,,,,,5.870607742986254,-139.0450621143296,0.2015087979833272,-7.247761253140696,33.1810089850725,-15.983240831931672,3.71,1.76,,,,95.6,2208.0,6.5,813025,669257,518692,500743,571970,605141,571771,669242,606192,54.02,,,,,,,,45,2,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,212.0,0.005,0.015,,,,-0.015,,-2,-2,0.226,0.226,26,27,27,27,3,2,6.0,2.0,1.0,1.0,1.23,0.45,0.45,42.2,,,,,
CU,2025-10-31,78.5,-1.48,5.41,"Bichette, Bo",666182,808967,,called_strike,,,,,9.0,Called Strike,W,R,R,TOR,LAD,S,,,0,0,2025,0.71,-1.55,0.69,2.16,,665489.0,,2,6,Bot,,,,,,,3.3824835263761286,-114.07129087892186,2.8687774590995385,5.345500789057618,25.484862345215728,-46.42321413215302,3.61,1.71,,,,78.1,2675.0,6.6,813025,669257,518692,500743,571970,605141,571771,669242,606192,53.91,,,,,,,,45,1,Curveball,1,3,1,3,3,1,1,3,Standard,Standard,39.0,-0.007,-0.04,,,,0.04,,-2,-2,0.233,0.233,26,27,27,27,3,2,6.0,2.0,1.0,1.0,5.33,-0.71,-0.71,46.0,,,,,
FS,2025-10-31,91.1,-1.88,5.22,"Bichette, Bo",666182,808967,single,hit_into_play,,,,,13.0,Bo Bichette singles on a line drive to left fielder Enrique Hernández.,W,R,R,TOR,LAD,X,7.0,line_drive,1,1,2025,-0.82,0.11,-0.63,1.18,,,,1,4,Bot,48.15,118.93,,,,,4.923559588272831,-132.6102450431503,-4.498975602243032,-10.711717451299563,28.638892084168948,-30.109859382301654,3.7,1.74,201.0,82.7,17.0,91.6,1390.0,6.6,813025,669257,518692,500743,571970,605141,571771,669242,606192,53.9,0.981,0.933,0.9,1.0,1.0,0.0,4.0,30,3,Split-Finger,1,3,1,3,3,1,1,3,Standard,Standard,241.0,0.034,0.425,76.1,8.3,1.124,-0.425,88.0,-2,-2,0.281,0.281,26,27,27,27,2,1,6.0,2.0,1.0,1.0,2.64,0.82,0.82,40.3,15.436628053701412,-17.436788079321406,52.30243660553945,24.009306769089086,36.98070035722296
FF,2025-10-31,96.2,-1.76,5.33,"Bichette, Bo",666182,808967,,ball,,,,,14.0,Ball,W,R,R,TOR,LAD,B,,,0,1,2025,-0.44,1.33,1.49,1.5,,,,1,4,Bot,,,,,,,9.639625225054756,-139.49411401267784,-7.550404945082293,-8.065978074844326,33.91843286680897,-13.162270748877456,3.7,1.74,,,,96.2,2096.0,6.7,813025,669257,518692,500743,571970,605141,571771,669242,606192,53.82,,,,,,,,30,2,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,214.0,0.002,0.029,,,,-0.029,,-2,-2,0.279,0.279,26,27,27,27,2,1,6.0,2.0,1.0,1.0,1.16,0.44,0.44,42.9,,,,,
CU,2025-10-31,78.4,-1.72,5.46,"Bichette, Bo",666182,808967,,swinging_strike,,,,,13.0,Swinging Strike,W,R,R,TOR,LAD,S,,,0,0,2025,1.12,-1.32,-0.22,1.08,,,,1,4,Bot,,,,,,,1.18658136538983,-114.12523916816951,-0.0198752867669078,9.336086588397905,25.40895667203848,-43.80782805797746,3.7,1.74,,,,78.3,2845.0,6.6,813025,669257,518692,500743,571970,605141,571771,669242,606192,53.85,,,,,,,,30,1,Curveball,1,3,1,3,3,1,1,3,Standard,Standard,36.0,-0.003,-0.039,72.3,8.5,,0.039,,-2,-2,0.282,0.282,26,27,27,27,2,1,6.0,2.0,1.0,1.0,5.09,-1.12,-1.12,51.2,23.299245738465007,-35.6288629696822,40.71494342152028,29.28959306126678,50.487585903401424
FS,2025-10-31,85.4,-1.99,6.08,"Bichette, Bo",666182,808963,field_out,hit_into_play,,,,,7.0,Bo Bichette pops out to shortstop Mookie Betts in foul territory.,W,R,R,TOR,LAD,X,6.0,popup,1,1,2025,-0.22,-0.25,-0.76,1.72,,543807.0,665489.0,1,8,Bot,64.51,149.8,,,,,3.377840705376081,-124.2870802778023,-3.410034448759848,-2.996616789560416,29.14602237258784,-34.158699422154434,3.7,1.74,194.0,85.9,59.0,85.8,461.0,6.9,813025,669257,518692,500743,571970,605141,571771,669242,681624,53.56,0.016,0.014,0.0,1.0,0.0,0.0,3.0,63,3,Split-Finger,1,3,1,3,3,1,1,3,Standard,Standard,310.0,-0.094,-0.229,79.8,8.4,0.017,0.229,88.0,-2,-2,0.258,0.258,23,27,24,27,1,3,4.0,2.0,,1.0,3.42,0.22,0.22,51.4,21.97188761074912,-30.589561634772288,44.71500314827548,23.45584610455122,48.77691585841468
FF,2025-10-31,97.4,-2.09,6.01,"Bichette, Bo",666182,808963,,swinging_strike,,,,,2.0,Swinging Strike,W,R,R,TOR,LAD,S,,,1,0,2025,-0.57,1.11,0.13,3.15,,543807.0,665489.0,1,8,Bot,,,,,,,7.377784729017493,-141.59588800521854,-4.725858798856006,-9.369151294417696,34.594486374626015,-16.368634908242214,3.7,1.74,,,,98.6,2091.0,7.2,813025,669257,518692,500743,571970,605141,571771,669242,681624,53.33,,,,,,,,63,2,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,221.0,-0.017,-0.045,70.8,6.4,,0.045,,-2,-2,0.275,0.275,23,27,24,27,1,3,4.0,2.0,,1.0,1.31,0.57,0.57,42.8,-7.477680555048234,25.06179874245949,32.423971534691546,36.17611580493772,8.227328030686255
FS,2025-10-31,85.6,-1.97,6.01,"Bichette, Bo",666182,808963,,blocked_ball,,,,,14.0,Ball In Dirt,W,R,R,TOR,LAD,B,,,0,0,2025,-0.48,-0.37,0.65,0.47,,543807.0,665489.0,1,8,Bot,,,,,,,7.273645209843114,-124.19891541717443,-5.9831977373334215,-6.62049696995219,29.33473834876209,-34.73475811941241,3.67,1.75,,,,86.2,501.0,7.3,813025,669257,518692,500743,571970,605141,571771,669242,681624,53.24,,,,,,,,63,1,Split-Finger,1,3,1,3,3,1,1,3,Standard,Standard,299.0,0.012,0.031,,,,-0.031,,-2,-2,0.263,0.263,23,27,24,27,1,3,4.0,2.0,,1.0,3.54,0.48,0.48,50.7,,,,,
SL,2025-10-31,85.5,-1.96,5.37,"Bichette, Bo",666182,808967,strikeout,swinging_strike_blocked,,,,,14.0,Bo Bichette strikes out swinging.,W,R,R,TOR,LAD,S,2.0,,1,2,2025,0.7,-0.48,0.61,0.84,,,,0,2,Bot,,,,,,,4.663941441516899,-124.50802370413518,-3.496770484199564,6.464238178811608,22.46555766230558,-36.7132285472997,3.7,1.74,,,,86.0,3059.0,6.4,813025,669257,518692,500743,571970,605141,571771,669242,606192,54.14,,0.0,0.0,1.0,0.0,0.0,,10,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,68.0,-0.017,-0.189,67.6,8.6,,0.189,,0,0,0.545,0.545,26,27,27,27,1,0,6.0,2.0,1.0,1.0,3.56,-0.7,-0.7,38.3,31.418822754257786,-27.735547426098112,41.84688720101946,37.92934887943424,46.227246133377406
FC,2025-10-31,91.7,-1.91,5.27,"Bichette, Bo",666182,808967,,called_strike,,,,,6.0,Called Strike,W,R,R,TOR,LAD,S,,,1,1,2025,0.37,0.51,0.61,2.55,,,,0,2,Bot,,,,,,,5.593719329670737,-133.49706081177615,-2.1435388463641822,3.160629481238737,28.793839969642885,-25.763404336150806,3.76,1.79,,,,91.9,2629.0,6.4,813025,669257,518692,500743,571970,605141,571771,669242,606192,54.1,,,,,,,,10,3,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,176.0,-0.005,-0.061,,,,0.061,,0,0,0.55,0.55,26,27,27,27,1,0,6.0,2.0,1.0,1.0,2.19,-0.37,-0.37,40.8,,,,,
FF,2025-10-31,96.9,-2.0,5.27,"Bichette, Bo",666182,808967,,ball,,,,,14.0,Ball,W,R,R,TOR,LAD,B,,,0,1,2025,-0.59,1.24,1.27,0.95,,,,0,2,Bot,,,,,,,10.103900543321284,-140.60774004089464,-8.853458323018854,-10.095826803672436,31.05659287666324,-13.83251954843797,3.8,1.8,,,,97.3,2268.0,6.6,813025,669257,518692,500743,571970,605141,571771,669242,606192,53.91,,,,,,,,10,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,217.0,0.002,0.031,,,,-0.031,,0,0,0.548,0.548,26,27,27,27,1,0,6.0,2.0,1.0,1.0,1.2,0.59,0.59,36.7,,,,,
FF,2025-10-31,94.9,-1.77,5.48,"Bichette, Bo",666182,808967,,called_strike,,,,,5.0,Called Strike,W,R,R,TOR,LAD,S,,,0,0,2025,-0.68,1.35,0.06,3.11,,,,0,2,Bot,,,,,,,6.345786935953185,-138.14100073590672,-3.6145933285012033,-10.117589666064337,29.957483378215343,-14.25116337204743,3.83,1.86,,,,95.5,2266.0,6.6,813025,669257,518692,500743,571970,605141,571771,669242,606192,53.95,,,,,,,,10,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,209.0,-0.003,-0.039,,,,0.039,,0,0,0.551,0.551,26,27,27,27,1,0,6.0,2.0,1.0,1.0,1.17,0.68,0.68,47.6,,,,,
